prob,log10.PO.,qval,alpha,fst,LOC.num,ID,CHROM,POS,Outliers.qvalue
0.10822,-0.91594,0.50091,0.081417,0.0049539,10713,1006991:162:-,LR633965.1,8606095,FALSE
0.084617,-1.0341,0.8343,-0.017533,0.0042615,10714,1007008:256:-,LR633965.1,8611874,FALSE
0.10762,-0.91865,0.50491,0.074782,0.0049034,10715,1007054:71:+,LR633965.1,8634223,FALSE
0.094819,-0.97984,0.71195,-0.043975,0.0041719,10716,1007088:221:-,LR633965.1,8648527,FALSE
0.079016,-1.0665,0.85666,-0.032045,0.004203,10717,1007156:228:-,LR633965.1,8677130,FALSE
0.9998,3.6988,2.3534e-5,1.8788,0.031086,10718,1007161:147:-,LR633965.1,8679201,TRUE
0.091818,-0.99524,0.76558,-0.05062,0.0041408,10719,1007171:34:+,LR633965.1,8687481,FALSE
0.071814,-1.1114,0.86664,-0.0093123,0.0042965,10720,1007205:86:-,LR633965.1,8709136,FALSE
0.071414,-1.114,0.86681,0.016243,0.0044244,10721,1007208:132:-,LR633965.1,8710438,FALSE
0.080416,-1.0582,0.85234,-0.013585,0.0042873,10722,1007220:51:+,LR633965.1,8717525,FALSE
0.087417,-1.0187,0.81457,-0.025333,0.004253,10723,1007244:17:+,LR633965.1,8737351,FALSE
0.088418,-1.0133,0.8058,-0.029908,0.0042114,10724,1007399:70:+,LR633965.1,8823887,FALSE
0.17403,-0.67633,0.30309,0.17352,0.0058631,10725,1007504:87:-,LR633965.1,8881673,FALSE
0.096819,-0.96981,0.66798,0.048708,0.004697,10726,1007566:53:+,LR633965.1,8929296,FALSE
0.092218,-0.99316,0.75959,0.024128,0.0045934,10727,1007571:233:-,LR633965.1,8929414,FALSE
0.079616,-1.063,0.85493,0.017497,0.0044917,10728,1007615:18:+,LR633965.1,8990006,FALSE
0.084017,-1.0375,0.83733,0.047805,0.0046583,10729,1007658:137:-,LR633965.1,9007582,FALSE
0.090218,-1.0036,0.78731,0.0046911,0.0043996,10730,1007887:18:+,LR633965.1,9158844,FALSE
0.13883,-0.79261,0.38336,0.12117,0.0053998,10731,1007970:253:-,LR633965.1,9191038,FALSE
0.081216,-1.0536,0.8497,-0.016365,0.0043281,10732,1008021:157:+,LR633965.1,9217034,FALSE
0.078016,-1.0725,0.85889,-0.0043771,0.0043125,10733,1008152:96:-,LR633965.1,9284934,FALSE
0.096819,-0.96981,0.66798,-0.025613,0.0043375,10734,1008153:54:+,LR633965.1,9285212,FALSE
0.076815,-1.0798,0.86131,-0.0099161,0.0043169,10735,1008193:89:-,LR633965.1,9306155,FALSE
0.087017,-1.0209,0.81776,-0.023984,0.004276,10736,1008322:76:-,LR633965.1,9375960,FALSE
0.081016,-1.0547,0.85023,0.01561,0.004462,10737,1008355:71:+,LR633965.1,9394694,FALSE
0.081616,-1.0512,0.84805,-0.025588,0.004242,10738,1008371:30:+,LR633965.1,9401220,FALSE
0.085217,-1.0308,0.83053,-0.031578,0.0042292,10739,1008413:65:+,LR633965.1,9428698,FALSE
0.088018,-1.0154,0.80958,-0.038289,0.004203,10740,1008476:91:-,LR633965.1,9455981,FALSE
0.075815,-1.086,0.8629,0.0093474,0.0043809,10741,1008656:100:-,LR633965.1,9558487,FALSE
0.093019,-0.98903,0.74632,-0.044341,0.0041755,10742,1008659:171:-,LR633965.1,9558867,FALSE
0.090218,-1.0036,0.78731,-0.052374,0.0041529,10743,1008677:34:+,LR633965.1,9567903,FALSE
0.081616,-1.0512,0.84805,-0.025832,0.004217,10744,1008730:25:+,LR633965.1,9591742,FALSE
0.076815,-1.0798,0.86131,0.0028119,0.0043649,10745,1008883:12:+,LR633965.1,9753184,FALSE
0.090418,-1.0026,0.785,-0.044084,0.0041943,10746,1008906:55:-,LR633965.1,9761318,FALSE
0.075815,-1.086,0.8629,-0.022241,0.0042465,10747,1008936:19:+,LR633965.1,9781192,FALSE
0.086817,-1.022,0.81927,-0.046571,0.0041531,10748,1008967:22:+,LR633965.1,9793237,FALSE
0.12322,-0.85219,0.43172,0.084473,0.004988,10749,1008977:89:-,LR633965.1,9795572,FALSE
0.079616,-1.063,0.85493,0.024791,0.0045026,10750,1009000:52:+,LR633965.1,9807304,FALSE
0.10982,-0.90879,0.49236,0.075397,0.0049602,10751,1009031:89:+,LR633965.1,9825662,FALSE
0.11002,-0.9079,0.49107,0.065293,0.0048596,10752,1009080:71:+,LR633965.1,9844651,FALSE
0.070814,-1.118,0.867,0.005962,0.0043542,10753,1009100:220:-,LR633965.1,9863753,FALSE
0.075615,-1.0872,0.86321,-0.027668,0.0042178,10754,1009128:14:+,LR633965.1,9898471,FALSE
0.084017,-1.0375,0.83733,-0.026838,0.0042265,10755,1009197:26:+,LR633965.1,9924316,FALSE
0.083417,-1.0409,0.84034,-0.011435,0.0043107,10756,1009198:135:-,LR633965.1,9924158,FALSE
0.090018,-1.0047,0.78948,-0.039728,0.0041901,10757,1009387:190:-,LR633965.1,10019282,FALSE
0.079216,-1.0653,0.85621,0.014655,0.0044046,10758,1009437:18:+,LR633965.1,10044669,FALSE
0.13803,-0.79553,0.38731,0.10628,0.0052115,10759,1009440:76:+,LR633965.1,10046949,FALSE
0.087417,-1.0187,0.81457,-0.031723,0.0042151,10760,1009452:13:+,LR633965.1,10052711,FALSE
0.094419,-0.98187,0.71984,0.051635,0.0046818,10761,1009829:164:-,LR633965.1,10241785,FALSE
0.094219,-0.98289,0.72422,-0.055842,0.0041327,10762,1009922:140:-,LR633965.1,10276314,FALSE
0.080416,-1.0582,0.85234,-0.0043049,0.0043152,10763,1009986:9:+,LR633965.1,10303018,FALSE
0.14623,-0.76631,0.36329,0.12575,0.0053927,10764,1010013:76:-,LR633965.1,10313137,FALSE
0.086217,-1.0252,0.82388,0.021904,0.0044672,10765,1010023:145:-,LR633965.1,10317404,FALSE
0.094819,-0.97984,0.71195,-0.061254,0.004117,10766,1010074:57:+,LR633965.1,10336958,FALSE
0.082817,-1.0443,0.8432,-0.032915,0.0042024,10767,1010168:60:+,LR633965.1,10394082,FALSE
0.081616,-1.0512,0.84805,0.019793,0.004463,10768,1010216:167:-,LR633965.1,10418159,FALSE
0.072414,-1.1075,0.86629,0.0035571,0.0043472,10769,1010284:48:+,LR633965.1,10457281,FALSE
0.081416,-1.0524,0.84889,-0.023417,0.0042433,10770,1010400:101:-,LR633965.1,10504698,FALSE
0.17764,-0.66553,0.29794,0.18008,0.0059584,10771,1010426:170:+,LR633965.1,10517245,FALSE
0.075215,-1.0897,0.86373,-0.014989,0.0042623,10772,1010466:40:+,LR633965.1,10537857,FALSE
0.080216,-1.0594,0.85305,0.012155,0.0044315,10773,1010612:84:-,LR633965.1,10604575,FALSE
0.079816,-1.0618,0.85424,-0.021077,0.0042758,10774,1010752:7:+,LR633965.1,10663455,FALSE
0.10262,-0.94174,0.54952,0.057659,0.0047534,10775,1010758:37:+,LR633965.1,10666924,FALSE
0.095219,-0.97782,0.70291,0.046137,0.0046713,10776,1010832:115:-,LR633965.1,10713628,FALSE
0.088418,-1.0133,0.8058,-0.02737,0.0042471,10777,1010835:130:-,LR633965.1,10713802,FALSE
0.56891,0.12048,0.08007,0.79936,0.012926,10778,1010889:194:-,LR633965.1,10740142,FALSE
0.13923,-0.79116,0.38187,0.1308,0.0054913,10779,1010906:135:-,LR633965.1,10745915,FALSE
0.082416,-1.0466,0.84493,0.025432,0.004496,10780,1010917:46:-,LR633965.1,10750853,FALSE
0.082817,-1.0443,0.8432,-0.022038,0.0042458,10781,1010928:114:-,LR633965.1,10752691,FALSE
0.091818,-0.99524,0.76558,-0.032444,0.0042294,10782,1011034:44:+,LR633965.1,10835083,FALSE
0.091418,-0.99733,0.77122,-0.050177,0.0041459,10783,1011066:237:-,LR633965.1,10848502,FALSE
0.09762,-0.96585,0.64848,-0.046749,0.004176,10784,1011110:180:-,LR633965.1,10869823,FALSE
0.075015,-1.091,0.86396,-0.0043518,0.0043275,10785,1011113:107:-,LR633965.1,10871024,FALSE
0.096619,-0.97081,0.67236,-0.026247,0.0042728,10786,1011143:317:-,LR633965.1,10886204,FALSE
0.084217,-1.0364,0.83639,0.038526,0.00465,10787,1011156:74:-,LR633965.1,10896923,FALSE
0.071814,-1.1114,0.86664,0.010738,0.004399,10788,1011218:178:-,LR633965.1,10922738,FALSE
0.094019,-0.9839,0.7273,-0.048336,0.0041538,10789,1011239:85:+,LR633965.1,10938688,FALSE
0.093419,-0.98697,0.73949,-0.049693,0.0041368,10790,1011263:144:+,LR633965.1,10947025,FALSE
0.073615,-1.0998000000000001,0.86537,0.004082,0.0043772,10791,1011407:45:+,LR633965.1,11026139,FALSE
0.083017,-1.0432,0.8424,0.026467,0.0044939,10792,1011422:44:-,LR633965.1,11030338,FALSE
0.085217,-1.0308,0.83053,-0.018977,0.0042842999999999996,10793,1011591:153:+,LR633965.1,11097720,FALSE
0.53951,0.068776,0.089728,0.74228,0.012141,10794,1011760:91:+,LR633965.1,11174239,FALSE
0.073815,-1.0986,0.86519,0.021316,0.0044544,10795,1011827:189:+,LR633965.1,11202146,FALSE
0.12422,-0.84818,0.42709,0.098283,0.0052609,10796,1012011:34:+,LR633965.1,11300533,FALSE
0.078616,-1.0689,0.85751,-0.02595,0.0042357,10797,1012043:33:+,LR633965.1,11320961,FALSE
0.10042,-0.95222,0.58687,0.057963,0.0047837,10798,1012047:85:-,LR633965.1,11321399,FALSE
0.079816,-1.0618,0.85424,3.5051e-4,0.0043842,10799,1012084:24:+,LR633965.1,11337933,FALSE
0.72334,0.41741,0.050623,1.0438,0.015841,10800,1012090:118:-,LR633965.1,11338981,FALSE
0.10642,-0.9241,0.51269,0.058112,0.00487,10801,1012283:26:+,LR633965.1,11416384,FALSE
0.26745,-0.43759,0.20175,0.33596,0.00795,10802,1012290:41:+,LR633965.1,11417433,FALSE
0.17023,-0.68791,0.30816,0.17384,0.0059499,10803,1012450:14:+,LR633965.1,11478304,FALSE
0.074615,-1.0935,0.86442,0.0063306,0.0043817,10804,1012483:157:-,LR633965.1,11486933,FALSE
0.077415,-1.0762,0.86016,0.0086408,0.0043883,10805,1012676:45:+,LR633965.1,11571866,FALSE
0.089618,-1.0068,0.79367,-0.045444,0.0041835,10806,1012763:15:+,LR633965.1,11609802,FALSE
0.075415,-1.0885,0.86347,-0.022203,0.0042241,10807,1012806:43:+,LR633965.1,11640405,FALSE
0.094419,-0.98187,0.71984,-0.048499,0.0041692,10808,1012932:40:-,LR633965.1,11688285,FALSE
0.11822,-0.87265,0.44944,0.084758,0.0049796,10809,1013038:117:-,LR633965.1,11734770,FALSE
0.093819,-0.98493,0.73159,0.033434,0.0045915,10810,1013057:28:+,LR633965.1,11746721,FALSE
0.083217,-1.0421,0.84123,-0.028198,0.0042202,10811,1013094:21:+,LR633965.1,11769713,FALSE
0.078016,-1.0725,0.85889,-0.0085627,0.0043117,10812,1013168:5:+,LR633965.1,11816187,FALSE
0.084817,-1.033,0.83299,-0.010397,0.0042896,10813,1013172:55:-,LR633965.1,11816361,FALSE
0.090618,-1.0015,0.78215,-0.040296,0.0041839,10814,1013454:71:-,LR633965.1,11938407,FALSE
0.084217,-1.0364,0.83639,-0.025505,0.0042505,10815,1013471:89:+,LR633965.1,11953645,FALSE
0.090018,-1.0047,0.78948,-0.018114,0.0043179,10816,1013626:172:+,LR633965.1,12008986,FALSE
0.20944,-0.57687,0.25045,0.24086,0.0067898,10817,1013859:61:+,LR633965.1,12111054,FALSE
1,1000,0,1.8553,0.030117,10818,1013877:15:+,LR633965.1,12119317,TRUE
0.077215,-1.0774,0.86052,0.009297,0.0043788,10819,1014008:65:+,LR633965.1,12187439,FALSE
0.077015,-1.0786,0.86093,0.016268,0.0044171,10820,1014048:17:+,LR633965.1,12208490,FALSE
0.088418,-1.0133,0.8058,-0.023035,0.0042568,10821,1014117:20:-,LR633965.1,12235463,FALSE
0.074015,-1.0973,0.86498,0.0023503,0.0043592,10822,1014120:62:+,LR633965.1,12236583,FALSE
0.16363,-0.70853,0.32055,0.1655,0.0058614,10823,1014325:75:+,LR633965.1,12321517,FALSE
0.080816,-1.0559,0.85097,-0.017357,0.004268,10824,1014356:58:-,LR633965.1,12335739,FALSE
0.082016,-1.0489,0.84649,-0.012679,0.0042939,10825,1014370:239:-,LR633965.1,12342262,FALSE
0.10002,-0.95415,0.59539,0.066803,0.0048769,10826,1014578:16:+,LR633965.1,12492836,FALSE
0.09962,-0.95608,0.60348,0.068692,0.0048573,10827,1014594:6:+,LR633965.1,12499327,FALSE
0.096819,-0.96981,0.66798,-0.042792,0.0042071,10828,1014772:89:-,LR633965.1,12578266,FALSE
0.10102,-0.94934,0.57518,0.051045,0.0048516,10829,1014813:64:-,LR633965.1,12591219,FALSE
0.095019,-0.97883,0.70681,-0.047235,0.0041687,10830,1014832:211:-,LR633965.1,12598626,FALSE
0.082617,-1.0455,0.84398,-0.012235,0.0042998,10831,1014938:161:-,LR633965.1,12630981,FALSE
0.085417,-1.0297,0.82928,-0.033027,0.0042172,10832,1014989:235:+,LR633965.1,12657033,FALSE
0.077616,-1.075,0.85973,0.016964,0.0044189,10833,1015122:17:+,LR633965.1,12713669,FALSE
0.087618,-1.0176,0.81285,-0.032776,0.0042255,10834,1015157:26:+,LR633965.1,12727783,FALSE
0.088018,-1.0154,0.80958,-0.036858,0.0042002,10835,1015184:48:+,LR633965.1,12732498,FALSE
0.086617,-1.023,0.82064,-0.03607,0.0041894,10836,1015288:35:+,LR633965.1,12792095,FALSE
0.086017,-1.0264,0.82531,0.025531,0.0045211,10837,1015416:181:-,LR633965.1,12852503,FALSE
0.086217,-1.0252,0.82388,0.0011672,0.0044278,10838,1015452:144:-,LR633965.1,12874197,FALSE
0.077015,-1.0786,0.86093,0.0019239,0.0043807,10839,1015589:17:+,LR633965.1,12958552,FALSE
0.090618,-1.0015,0.78215,-0.0099504,0.0043453,10840,1015684:10:-,LR633965.1,12989335,FALSE
0.33267,-0.30233,0.17021,0.41301,0.0083893,10841,1015748:91:-,LR633965.1,13012703,FALSE
0.082416,-1.0466,0.84493,-0.017576,0.0042551,10842,1016017:9:+,LR633965.1,13137573,FALSE
0.084217,-1.0364,0.83639,-0.014771,0.0042839,10843,1016030:16:+,LR633965.1,13142930,FALSE
0.12703,-0.83711,0.41491,0.10780000000000001,0.0052705,10844,1016075:232:-,LR633965.1,13171806,FALSE
0.9974,2.5838,3.4898e-4,1.7058,0.026543,10845,1016127:18:+,LR633965.1,13198187,TRUE
0.084617,-1.0341,0.8343,0.041922,0.0046267,10846,1016276:51:-,LR633965.1,13250698,FALSE
0.075215,-1.0897,0.86373,-0.022124,0.0042476,10847,1016288:6:-,LR633965.1,13257961,FALSE
0.090418,-1.0026,0.785,-0.045303,0.0041891,10848,1016297:7:+,LR633965.1,13263164,FALSE
0.079016,-1.0665,0.85666,-0.02096,0.0042342,10849,1016320:166:-,LR633965.1,13273993,FALSE
0.090218,-1.0036,0.78731,-0.050421,0.0041639,10850,1016412:53:+,LR633965.1,13306154,FALSE
0.085017,-1.0319,0.83193,-0.038223,0.0041909,10851,1016540:165:+,LR633965.1,13352763,FALSE
0.095219,-0.97782,0.70291,-0.023055,0.0042711,10852,1016578:25:-,LR633965.1,13374259,FALSE
0.12983,-0.82624,0.40768,0.1188,0.0053853,10853,1016591:65:+,LR633965.1,13379041,FALSE
0.094619,-0.98085,0.71601,-0.057805,0.0041415,10854,1016637:43:+,LR633965.1,13396312,FALSE
0.084217,-1.0364,0.83639,-0.025364,0.0042522,10855,1016726:213:-,LR633965.1,13444599,FALSE
0.095419,-0.97681,0.69845,0.066598,0.0048222,10856,1016794:104:-,LR633965.1,13471863,FALSE
0.10742,-0.91956,0.50643,0.069245,0.0048528,10857,1016930:71:+,LR633965.1,13638507,FALSE
0.17263,-0.68057,0.305,0.16649,0.0058685,10858,1016972:58:-,LR633965.1,13657507,FALSE
0.088818,-1.0111,0.80195,0.0021949,0.0043856,10859,1017008:38:+,LR633965.1,13677123,FALSE
0.087618,-1.0176,0.81285,-0.035076,0.0041936,10860,1017240:55:-,LR633965.1,13787417,FALSE
0.076615,-1.0811,0.86164,0.038197,0.0046053,10861,1017250:60:+,LR633965.1,13795137,FALSE
0.083417,-1.0409,0.84034,-0.029931,0.0042331,10862,1017371:30:+,LR633965.1,13859129,FALSE
0.079216,-1.0653,0.85621,-0.0222,0.0042405,10863,1017458:12:+,LR633965.1,13894812,FALSE
0.089618,-1.0068,0.79367,-0.031137,0.0042269,10864,1017464:41:+,LR633965.1,13896369,FALSE
0.076215,-1.0835,0.86225,0.032847,0.0045204,10865,1017472:169:-,LR633965.1,13897099,FALSE
0.080616,-1.0571,0.85176,-0.01035,0.0042987,10866,1017483:18:+,LR633965.1,13902713,FALSE
0.095219,-0.97782,0.70291,-0.056102,0.0041481,10867,1017544:71:+,LR633965.1,13925352,FALSE
0.093219,-0.988,0.74303,0.047179,0.0047082,10868,1017696:89:-,LR633965.1,14005216,FALSE
0.080216,-1.0594,0.85305,-0.026944,0.0042182,10869,1017735:91:-,LR633965.1,14022505,FALSE
0.081216,-1.0536,0.8497,0.014348,0.0044378,10870,1017886:255:-,LR633965.1,14094506,FALSE
0.074615,-1.0935,0.86442,-0.015381,0.0042706,10871,1018188:88:-,LR633965.1,14364281,FALSE
0.078416,-1.0701,0.85795,0.003699,0.0043411,10872,1018404:193:+,LR633965.1,14485088,FALSE
0.077015,-1.0786,0.86093,-6.6838e-4,0.0043397,10873,1018452:167:-,LR633965.1,14512141,FALSE
0.12923,-0.82856,0.40951,0.10776,0.0052261,10874,1018624:51:-,LR633965.1,14605504,FALSE
0.073415,-1.1011,0.86554,-0.011754,0.004289,10875,1018776:38:-,LR633965.1,14710933,FALSE
0.089618,-1.0068,0.79367,-0.027793000000000002,0.0042322,10876,1018787:202:-,LR633965.1,14714127,FALSE
0.076815,-1.0798,0.86131,0.010899,0.0044063,10877,1018805:14:+,LR633965.1,14718140,FALSE
0.086417,-1.0241,0.82232,-0.010638,0.0043198,10878,1018817:36:+,LR633965.1,14722396,FALSE
0.088218,-1.0143,0.80767,-0.054418,0.0041413,10879,1018822:76:-,LR633965.1,14723650,FALSE
0.086417,-1.0241,0.82232,-0.025248,0.0042574,10880,1018919:163:-,LR633965.1,14770012,FALSE
0.078416,-1.0701,0.85795,0.0013435,0.0043603,10881,1019002:194:-,LR633965.1,14808584,FALSE
0.077015,-1.0786,0.86093,0.0099019,0.0044079,10882,1019006:47:+,LR633965.1,14810862,FALSE
0.087417,-1.0187,0.81457,-0.021508,0.0042511,10883,1019049:219:-,LR633965.1,14831361,FALSE
0.084817,-1.033,0.83299,0.039147,0.0045791,10884,1019091:185:-,LR633965.1,14852701,FALSE
0.076815,-1.0798,0.86131,0.011941,0.0044075,10885,1019144:13:+,LR633965.1,14898379,FALSE
0.086217,-1.0252,0.82388,0.040025,0.0046002,10886,1019298:48:+,LR633965.1,14976033,FALSE
0.072414,-1.1075,0.86629,0.022138,0.0044626,10887,1019307:117:-,LR633965.1,14986341,FALSE
0.083417,-1.0409,0.84034,-0.040941,0.0041735,10888,1019343:291:-,LR633965.1,15004022,FALSE
0.086217,-1.0252,0.82388,-0.0053906,0.0043676,10889,1019412:43:+,LR633965.1,15040534,FALSE
1,1000,0,2.566,0.055697,10890,1019476:29:+,LR633965.1,15074461,TRUE
0.088018,-1.0154,0.80958,0.033653,0.0045521,10891,1019519:100:-,LR633965.1,15103721,FALSE
1,1000,0,2.261,0.042358,10892,1019611:43:+,LR633965.1,15160451,TRUE
0.16343,-0.70916,0.32116,0.15991,0.0058018,10893,1019875:208:-,LR633965.1,15285212,FALSE
0.14663,-0.76492,0.36222,0.13197,0.0054817,10894,1019897:47:+,LR633965.1,15293822,FALSE
0.081416,-1.0524,0.84889,-0.007763,0.0043099,10895,1020313:20:+,LR633965.1,15517715,FALSE
0.091618,-0.99629,0.76859,-0.04193,0.00419,10896,1020567:44:-,LR633965.1,15787714,FALSE
0.088018,-1.0154,0.80958,-0.044047,0.0041986,10897,1020622:40:+,LR633965.1,15812849,FALSE
0.080416,-1.0582,0.85234,-0.029471,0.0042122,10898,1020661:161:-,LR633965.1,15830898,FALSE
0.082216,-1.0478,0.84569,-0.021722,0.0042398,10899,1020765:17:-,LR633965.1,15865864,FALSE
0.079016,-1.0665,0.85666,-0.02177,0.0042494,10900,1020884:177:-,LR633965.1,15921963,FALSE
0.092218,-0.99316,0.75959,-0.028017,0.0042632,10901,1020933:195:-,LR633965.1,15943956,FALSE
0.077616,-1.075,0.85973,-0.019978,0.0042508,10902,1021131:189:-,LR633965.1,16058696,FALSE
0.094619,-0.98085,0.71601,-0.040586,0.0042106,10903,1021359:242:-,LR633965.1,16170670,FALSE
0.090818,-1.0005,0.77939,-0.04793,0.0041506,10904,1021766:86:-,LR633965.1,16389120,FALSE
0.094619,-0.98085,0.71601,-0.053407,0.0041498,10905,1021864:180:-,LR633965.1,16447290,FALSE
0.078816,-1.0677,0.85703,-0.0058186999999999996,0.0043298,10906,1021924:105:+,LR633965.1,16476527,FALSE
0.084017,-1.0375,0.83733,-0.013119,0.0042782,10907,1021963:100:-,LR633965.1,16499265,FALSE
0.091418,-0.99733,0.77122,-0.044289,0.0041867,10908,1022000:183:-,LR633965.1,16510740,FALSE
0.095419,-0.97681,0.69845,-0.05076,0.0041503,10909,1022049:56:+,LR633965.1,16540460,FALSE
0.09962,-0.95608,0.60348,-0.052778,0.0041579,10910,1022067:29:+,LR633965.1,16548444,FALSE
0.088618,-1.0122,0.80409,-0.031626,0.0042436,10911,1022093:48:+,LR633965.1,16562263,FALSE
0.096419,-0.9718,0.67708,-0.049341,0.0041752,10912,1022150:104:-,LR633965.1,16584524,FALSE
0.080216,-1.0594,0.85305,-0.026516,0.0042147,10913,1022174:81:-,LR633965.1,16593184,FALSE
0.080216,-1.0594,0.85305,-0.0060357,0.0043021,10914,1022211:62:+,LR633965.1,16605911,FALSE
0.081216,-1.0536,0.8497,-0.026172,0.004233,10915,1022327:113:-,LR633965.1,16666085,FALSE
0.082617,-1.0455,0.84398,-0.027308,0.0042367,10916,1022358:93:-,LR633965.1,16685951,FALSE
0.090218,-1.0036,0.78731,-0.030855,0.0042212,10917,1022477:196:-,LR633965.1,16745819,FALSE
0.088218,-1.0143,0.80767,-0.021891,0.0043149,10918,1022551:23:-,LR633965.1,16800287,FALSE
0.090618,-1.0015,0.78215,-0.032336,0.0042068,10919,1022697:10:+,LR633965.1,16867403,FALSE
0.073415,-1.1011,0.86554,-0.019766,0.0042413,10920,1022810:62:+,LR633965.1,16907685,FALSE
0.085817,-1.0275,0.82665,-0.044858,0.0041757,10921,1022869:6:-,LR633965.1,16938429,FALSE
0.084217,-1.0364,0.83639,-0.048966,0.0041385,10922,1022949:69:+,LR633965.1,16977190,FALSE
0.080616,-1.0571,0.85176,-0.018009,0.0042648,10923,1023001:199:-,LR633965.1,16997253,FALSE
0.088818,-1.0111,0.80195,-0.013303,0.0043084,10924,1023037:55:+,LR633965.1,17010749,FALSE
0.090618,-1.0015,0.78215,-0.040353,0.0041836,10925,1023112:208:-,LR633965.1,17039428,FALSE
0.076015,-1.0848,0.86258,0.0047538,0.0043977,10926,1023127:23:-,LR633965.1,17046648,FALSE
0.074215,-1.096,0.86485,-0.004984,0.0043455,10927,1023141:107:-,LR633965.1,17057430,FALSE
0.081816,-1.0501,0.84735,-0.015405,0.0042821,10928,1023194:136:-,LR633965.1,17084687,FALSE
0.087417,-1.0187,0.81457,-0.032249,0.004222,10929,1023261:72:-,LR633965.1,17118569,FALSE
0.091018,-0.99943,0.77682,-0.051995,0.0041562,10930,1023314:202:-,LR633965.1,17140240,FALSE
0.095419,-0.97681,0.69845,-0.046097,0.0041675,10931,1023345:105:-,LR633965.1,17160116,FALSE
0.091218,-0.99838,0.77404,-0.046269,0.0041721,10932,1023359:156:-,LR633965.1,17165054,FALSE
0.096819,-0.96981,0.66798,-0.04082,0.0042203,10933,1023385:79:-,LR633965.1,17173556,FALSE
0.088418,-1.0133,0.8058,-0.039566,0.0042223,10934,1023420:110:-,LR633965.1,17189566,FALSE
0.093419,-0.98697,0.73949,9.6048e-4,0.0044191,10935,1023434:5:+,LR633965.1,17191241,FALSE
0.088018,-1.0154,0.80958,-0.043053,0.0041751,10936,1023439:92:-,LR633965.1,17191565,FALSE
0.084217,-1.0364,0.83639,-0.025618,0.0042374,10937,1023453:183:-,LR633965.1,17203685,FALSE
0.09942,-0.95705,0.60693,-0.048745,0.004161,10938,1023552:159:-,LR633965.1,17247990,FALSE
0.09982,-0.95511,0.59868,-0.052125,0.004148,10939,1023572:206:-,LR633965.1,17316660,FALSE
0.086617,-1.023,0.82064,-0.0052645,0.0043376,10940,1023660:28:+,LR633965.1,17348657,FALSE
0.085017,-1.0319,0.83193,-0.033178,0.0042075,10941,1023661:109:-,LR633965.1,17348523,FALSE
0.074415,-1.0948,0.86462,-0.01689,0.0042593,10942,1023695:235:-,LR633965.1,17365131,FALSE
0.075615,-1.0872,0.86321,-0.01889,0.0042698,10943,1023697:96:+,LR633965.1,17368479,FALSE
0.084417,-1.0353,0.83532,-0.033559,0.0042129,10944,1023723:7:+,LR633965.1,17384775,FALSE
0.083817,-1.0387,0.83837,-0.012319,0.0042998,10945,1023751:17:+,LR633965.1,17408372,FALSE
0.082416,-1.0466,0.84493,-0.023721,0.0042442,10946,1023819:113:-,LR633965.1,17442740,FALSE
0.087017,-1.0209,0.81776,-0.041472,0.00418,10947,1023836:51:-,LR633965.1,17448354,FALSE
0.095219,-0.97782,0.70291,-0.04821,0.0041739,10948,1023932:220:-,LR633965.1,17533403,FALSE
0.081816,-1.0501,0.84735,-0.030925,0.0042159,10949,1024008:11:+,LR633965.1,17571394,FALSE
0.097219,-0.96783,0.65767,-0.048743,0.0041613,10950,1024024:23:+,LR633965.1,17585536,FALSE
0.090818,-1.0005,0.77939,-0.040734,0.0042093,10951,1024029:153:-,LR633965.1,17587829,FALSE
0.083017,-1.0432,0.8424,-0.031333,0.0042081,10952,1024185:163:-,LR633965.1,17681785,FALSE
0.10062,-0.95126,0.58234,-0.059477,0.0041169,10953,1024318:59:+,LR633965.1,17753497,FALSE
0.080816,-1.0559,0.85097,-0.032518,0.0042058,10954,1024340:100:-,LR633965.1,17764857,FALSE
0.084617,-1.0341,0.8343,-0.0319,0.0041933,10955,1024355:95:-,LR633965.1,17788359,FALSE
0.070014,-1.1233,0.86719,0.01694,0.0044216,10956,1024376:175:-,LR633965.1,17796267,FALSE
0.080616,-1.0571,0.85176,-0.034925,0.004202,10957,1024411:91:-,LR633965.1,17812156,FALSE
0.084017,-1.0375,0.83733,-0.035691,0.0042136,10958,1024418:17:+,LR633965.1,17815481,FALSE
0.077816,-1.0738,0.85938,-0.0036415,0.0043134,10959,1024532:9:+,LR633965.1,17863319,FALSE
0.089418,-1.0079,0.79573,-0.047956,0.0041491,10960,1024533:151:-,LR633965.1,17863162,FALSE
0.082817,-1.0443,0.8432,0.0012661,0.0043563,10961,1024546:46:-,LR633965.1,17870076,FALSE
0.070614,-1.1193,0.86704,0.0038073,0.0043709,10962,1024576:52:-,LR633965.1,17899326,FALSE
0.088218,-1.0143,0.80767,-0.02923,0.0042168,10963,1024603:32:+,LR633965.1,17905347,FALSE
0.089418,-1.0079,0.79573,-0.046627,0.0041542,10964,1024606:124:-,LR633965.1,17906993,FALSE
0.087017,-1.0209,0.81776,0.032729,0.0045477,10965,1024777:8:+,LR633965.1,18189984,FALSE
0.081616,-1.0512,0.84805,-0.025122,0.0042251,10966,1024802:9:+,LR633965.1,18204856,FALSE
0.085017,-1.0319,0.83193,0.0092482,0.0044412,10967,1024963:162:-,LR633965.1,18275347,FALSE
